latitude,longitude,month,swh,mwd,mwp
37.0,-71.0,10,6.88,101.44,7.11
37.0,-71.0,11,7.83,183.01,7.14
37.0,-71.0,12,8.65,276.28,7.15
37.0,-70.5,1,9.66,288.7,7.28
37.0,-70.5,2,9.37,275.17,7.26
37.0,-70.5,3,9.09,261.15,7.3
37.0,-70.5,4,7.79,233.19,6.94
37.0,-70.5,5,5.97,170.81,6.51
37.0,-70.5,6,4.84,185.29,6.21
37.0,-70.5,7,4.83,190.17,6.29
37.0,-70.5,8,4.53,160.74,6.56
37.0,-70.5,9,6.35,106.73,7.43
37.0,-70.5,10,6.97,99.85,7.13
37.0,-70.5,11,7.96,195.42,7.19
37.0,-70.5,12,8.85,276.39,7.23
37.0,-70.0,1,9.88,287.9,7.36
37.0,-70.0,2,9.59,274.39,7.33
37.0,-70.0,3,9.27,260.27,7.36
37.0,-70.0,4,7.92,235.39,6.98
37.0,-70.0,5,6.04,173.25,6.53
37.0,-70.0,6,4.91,188.92,6.23
37.0,-70.0,7,4.9,192.8,6.29
37.0,-70.0,8,4.58,163.2,6.57
37.0,-70.0,9,6.38,107.38,7.44
37.0,-70.0,10,7.05,98.51,7.15
37.0,-70.0,11,8.08,194.56,7.23
37.0,-70.0,12,9.03,276.68,7.3
37.0,-69.5,1,10.07,287.27,7.44
37.0,-69.5,2,9.78,287.75,7.41
37.0,-69.5,3,9.43,273.94,7.42
37.0,-69.5,4,8.02,252.32,7.02
37.0,-69.5,5,6.11,203.66,6.55
37.0,-69.5,6,4.97,193.01,6.24
37.0,-69.5,7,4.97,195.17,6.31
37.0,-69.5,8,4.63,165.24,6.59
37.0,-69.5,9,6.4,107.94,7.46
37.0,-69.5,10,7.11,111.52,7.18
37.0,-69.5,11,8.19,195.8,7.28
37.0,-69.5,12,9.2,277.1,7.36
37.0,-69.0,1,10.24,286.73,7.52
37.0,-69.0,2,9.96,287.38,7.48
37.0,-69.0,3,9.56,273.39,7.48
37.0,-69.0,4,8.1,254.9,7.06
37.0,-69.0,5,6.17,204.22,6.58
37.0,-69.0,6,5.03,197.38,6.27
37.0,-69.0,7,5.03,197.34,6.32
37.0,-69.0,8,4.67,167.02,6.61
37.0,-69.0,9,6.42,108.47,7.47
37.0,-69.0,10,7.16,124.14,7.2
37.0,-69.0,11,8.29,198.78,7.32
37.0,-69.0,12,9.35,292.12,7.43
37.0,-68.5,1,10.39,286.17,7.59
37.0,-68.5,2,10.11,287.11,7.54
37.0,-68.5,3,9.67,272.79,7.53
37.0,-68.5,4,8.17,257.33,7.1
37.0,-68.5,5,6.22,202.77,6.61
37.0,-68.5,6,5.08,201.15,6.29
37.0,-68.5,7,5.08,199.41,6.34
37.0,-68.5,8,4.72,168.74,6.62
37.0,-68.5,9,6.44,108.82,7.48
37.0,-68.5,10,7.21,122.7,7.22
37.0,-68.5,11,8.38,199.28,7.36
37.0,-68.5,12,9.49,292.71,7.49
37.0,-68.0,1,10.52,285.72,7.66
37.0,-68.0,2,10.25,286.84,7.61
37.0,-68.0,3,9.78,286.0,7.58
37.0,-68.0,4,8.25,259.64,7.14
37.0,-68.0,5,6.28,213.14,6.63
37.0,-68.0,6,5.14,204.42,6.32
37.0,-68.0,7,5.13,201.27,6.36
37.0,-68.0,8,4.76,170.49,6.64
37.0,-68.0,9,6.45,109.11,7.49
37.0,-68.0,10,7.26,121.48,7.24
37.0,-68.0,11,8.46,213.25,7.4
37.0,-68.0,12,9.62,293.18,7.55
37.0,-67.5,1,10.64,285.2,7.72
37.0,-67.5,2,10.38,286.62,7.67
37.0,-67.5,3,9.89,284.09,7.63
37.0,-67.5,4,8.32,261.95,7.18
37.0,-67.5,5,6.33,212.99,6.66
37.0,-67.5,6,5.21,207.61,6.35
37.0,-67.5,7,5.18,202.99,6.38
37.0,-67.5,8,4.79,172.13,6.66
37.0,-67.5,9,6.47,109.53,7.5
37.0,-67.5,10,7.31,120.08,7.26
37.0,-67.5,11,8.54,212.5,7.44
37.0,-67.5,12,9.74,293.56,7.61
37.0,-67.0,1,10.75,284.58,7.78
37.0,-67.0,2,10.51,286.41,7.74
37.0,-67.0,3,9.97,281.74,7.68
37.0,-67.0,4,8.37,263.7,7.22
37.0,-67.0,5,6.36,213.25,6.7
37.0,-67.0,6,5.25,210.24,6.38
37.0,-67.0,7,5.22,204.65,6.4
37.0,-67.0,8,4.83,173.9,6.68
37.0,-67.0,9,6.49,109.76,7.52
37.0,-67.0,10,7.35,117.84,7.29
37.0,-67.0,11,8.61,211.84,7.49
37.0,-67.0,12,9.84,293.86,7.67
37.0,-66.5,1,10.86,283.77,7.84
37.0,-66.5,2,10.63,286.16,7.79
37.0,-66.5,3,10.04,278.59,7.73
37.0,-66.5,4,8.4,264.95,7.26
37.0,-66.5,5,6.37,213.83,6.73
37.0,-66.5,6,5.28,212.3,6.42
37.0,-66.5,7,5.24,206.2,6.41
37.0,-66.5,8,4.86,176.08,6.7
37.0,-66.5,9,6.5,109.7,7.53
37.0,-66.5,10,7.39,115.22,7.31
37.0,-66.5,11,8.67,211.37,7.53
37.0,-66.5,12,9.95,294.08,7.73
37.0,-66.0,1,10.96,282.93,7.9
37.0,-66.0,2,10.75,285.79,7.85
37.0,-66.0,3,10.1,289.97,7.77
37.0,-66.0,4,8.43,265.28,7.3
37.0,-66.0,5,6.37,214.63,6.77
37.0,-66.0,6,5.31,214.05,6.45
37.0,-66.0,7,5.26,207.62,6.43
37.0,-66.0,8,4.88,178.73,6.72
37.0,-66.0,9,6.51,109.7,7.54
37.0,-66.0,10,7.44,113.81,7.33
37.0,-66.0,11,8.72,210.86,7.57
37.0,-66.0,12,10.05,294.21,7.78
37.0,-65.5,1,11.06,282.19,7.95
37.0,-65.5,2,10.87,285.39,7.91
37.0,-65.5,3,10.17,302.77,7.82
37.0,-65.5,4,8.44,264.2,7.33
37.0,-65.5,5,6.38,215.84,6.81
37.0,-65.5,6,5.33,215.58,6.48
37.0,-65.5,7,5.27,208.95,6.45
37.0,-65.5,8,4.9,181.3,6.73
37.0,-65.5,9,6.53,109.75,7.56
37.0,-65.5,10,7.48,141.24,7.36
37.0,-65.5,11,8.78,238.9,7.61
37.0,-65.5,12,10.15,294.27,7.83
37.0,-65.0,1,11.17,281.5,8.0
37.0,-65.0,2,10.99,284.98,7.96
37.0,-65.0,3,10.25,301.68,7.86
37.0,-65.0,4,8.45,261.28,7.37
37.0,-65.0,5,6.39,217.3,6.84
37.0,-65.0,6,5.36,216.86,6.5
37.0,-65.0,7,5.28,210.08,6.45
37.0,-65.0,8,4.93,184.12,6.74
37.0,-65.0,9,6.55,110.01,7.57
37.0,-65.0,10,7.53,138.94,7.38
37.0,-65.0,11,8.83,238.26,7.64
37.0,-65.0,12,10.24,294.28,7.88
37.0,-64.5,1,11.28,280.94,8.05
37.0,-64.5,2,11.1,284.56,8.01
37.0,-64.5,3,10.32,300.89,7.9
37.0,-64.5,4,8.46,274.49,7.41
37.0,-64.5,5,6.41,232.35,6.86
37.0,-64.5,6,5.4,218.45,6.52
37.0,-64.5,7,5.28,211.15,6.46
37.0,-64.5,8,4.95,187.4,6.76
37.0,-64.5,9,6.56,110.49,7.58
37.0,-64.5,10,7.57,136.09,7.41
37.0,-64.5,11,8.88,237.62,7.68
37.0,-64.5,12,10.33,294.31,7.92
37.0,-64.0,1,11.39,280.34,8.1
37.0,-64.0,2,11.21,284.16,8.06
37.0,-64.0,3,10.41,300.31,7.94
37.0,-64.0,4,8.48,273.27,7.44
37.0,-64.0,5,6.44,233.18,6.89
37.0,-64.0,6,5.43,220.35,6.53
37.0,-64.0,7,5.29,212.39,6.47
37.0,-64.0,8,4.97,190.39,6.77
37.0,-64.0,9,6.58,110.72,7.6
37.0,-64.0,10,7.61,147.83,7.43
37.0,-64.0,11,8.93,251.3,7.72
37.0,-64.0,12,10.42,294.33,7.97
37.0,-63.5,1,11.5,279.79,8.15
37.0,-63.5,2,11.32,283.86,8.11
37.0,-63.5,3,10.49,299.83,7.98
37.0,-63.5,4,8.5,272.49,7.47
37.0,-63.5,5,6.48,233.88,6.91
37.0,-63.5,6,5.47,221.34,6.55
37.0,-63.5,7,5.29,213.52,6.48
37.0,-63.5,8,4.99,192.86,6.79
37.0,-63.5,9,6.59,111.07,7.61
37.0,-63.5,10,7.64,145.29,7.46
37.0,-63.5,11,8.98,250.76,7.76
37.0,-63.5,12,10.5,294.53,8.01
37.0,-63.0,1,11.59,279.3,8.2
37.0,-63.0,2,11.42,283.58,8.16
37.0,-63.0,3,10.56,299.35,8.02
37.0,-63.0,4,8.51,272.38,7.5
37.0,-63.0,5,6.51,234.81,6.94
37.0,-63.0,6,5.5,221.81,6.57
37.0,-63.0,7,5.28,214.46,6.5
37.0,-63.0,8,5.0,195.17,6.81
37.0,-63.0,9,6.6,111.16,7.63
37.0,-63.0,10,7.67,143.26,7.5
37.0,-63.0,11,9.02,264.57,7.79
37.0,-63.0,12,10.57,294.86,8.06
37.0,-62.5,1,11.69,278.85,8.24
37.0,-62.5,2,11.52,283.44,8.21
37.0,-62.5,3,10.63,298.99,8.06
37.0,-62.5,4,8.52,272.28,7.52
37.0,-62.5,5,6.53,235.1,6.97
37.0,-62.5,6,5.52,222.75,6.59
37.0,-62.5,7,5.26,215.41,6.51
37.0,-62.5,8,5.01,197.13,6.83
37.0,-62.5,9,6.6,110.6,7.65
37.0,-62.5,10,7.7,156.36,7.53
37.0,-62.5,11,9.07,249.53,7.83
37.0,-62.5,12,10.64,295.19,8.1
37.0,-62.0,1,11.77,278.45,8.29
37.0,-62.0,2,11.6,283.45,8.26
37.0,-62.0,3,10.68,298.83,8.1
37.0,-62.0,4,8.53,272.35,7.55
37.0,-62.0,5,6.55,248.5,6.99
37.0,-62.0,6,5.53,223.69,6.61
37.0,-62.0,7,5.25,216.3,6.52
37.0,-62.0,8,5.02,199.0,6.84
37.0,-62.0,9,6.61,123.46,7.67
37.0,-62.0,10,7.73,156.06,7.57
37.0,-62.0,11,9.11,248.78,7.86
37.0,-62.0,12,10.71,295.45,8.15
37.0,-61.5,1,11.84,278.11,8.33
37.0,-61.5,2,11.68,283.48,8.31
37.0,-61.5,3,10.74,298.88,8.13
37.0,-61.5,4,8.53,272.75,7.58
37.0,-61.5,5,6.57,247.35,7.02
37.0,-61.5,6,5.55,224.66,6.62
37.0,-61.5,7,5.23,217.19,6.54
37.0,-61.5,8,5.02,200.73,6.86
37.0,-61.5,9,6.61,136.8,7.69
37.0,-61.5,10,7.76,141.94,7.61
37.0,-61.5,11,9.16,248.05,7.9
37.0,-61.5,12,10.77,295.67,8.19
37.0,-61.0,1,11.91,277.78,8.37
37.0,-61.0,2,11.75,283.39,8.35
37.0,-61.0,3,10.8,298.92,8.17
37.0,-61.0,4,8.54,287.82,7.6
37.0,-61.0,5,6.59,247.62,7.04
37.0,-61.0,6,5.57,225.76,6.64
37.0,-61.0,7,5.21,218.1,6.55
37.0,-61.0,8,5.02,202.47,6.89
37.0,-61.0,9,6.62,136.32,7.71
37.0,-61.0,10,7.79,142.32,7.65
37.0,-61.0,11,9.2,247.4,7.93
37.0,-61.0,12,10.83,295.9,8.23
37.0,-60.5,1,11.97,277.42,8.41
37.0,-60.5,2,11.83,283.31,8.4
37.0,-60.5,3,10.86,298.92,8.2
37.0,-60.5,4,8.56,288.43,7.63
37.0,-60.5,5,6.62,248.09,7.06
37.0,-60.5,6,5.59,227.03,6.65
37.0,-60.5,7,5.19,218.97,6.57
37.0,-60.5,8,5.02,204.31,6.9
37.0,-60.5,9,6.62,135.88,7.73
37.0,-60.5,10,7.82,142.33,7.69
37.0,-60.5,11,9.25,247.04,7.96
37.0,-60.5,12,10.89,296.27,8.28
37.0,-60.0,1,12.04,277.08,8.45
37.0,-60.0,2,11.89,283.28,8.44
37.0,-60.0,3,10.92,298.74,8.23
37.0,-60.0,4,8.58,288.89,7.65
37.0,-60.0,5,6.65,248.2,7.09
37.0,-60.0,6,5.6,228.67,6.67
37.0,-60.0,7,5.16,219.8,6.59
37.0,-60.0,8,5.03,206.17,6.92
37.0,-60.0,9,6.62,135.33,7.75
37.0,-60.0,10,7.85,141.8,7.73
37.0,-60.0,11,9.29,260.95,8.0
37.0,-60.0,12,10.94,282.37,8.32
37.0,-59.5,1,12.1,276.79,8.49
37.0,-59.5,2,11.95,283.27,8.49
37.0,-59.5,3,10.96,298.71,8.27
37.0,-59.5,4,8.59,289.25,7.68
37.0,-59.5,5,6.68,248.51,7.12
37.0,-59.5,6,5.6,230.27,6.69
37.0,-59.5,7,5.12,220.62,6.61
37.0,-59.5,8,5.03,207.77,6.94
37.0,-59.5,9,6.62,134.61,7.78
37.0,-59.5,10,7.87,141.17,7.78
37.0,-59.5,11,9.33,260.65,8.03
37.0,-59.5,12,10.99,282.97,8.36
37.0,-59.0,1,12.15,276.61,8.53
37.0,-59.0,2,12.02,283.25,8.53
37.0,-59.0,3,10.99,298.79,8.3
37.0,-59.0,4,8.6,289.94,7.71
37.0,-59.0,5,6.71,249.0,7.14
37.0,-59.0,6,5.61,231.34,6.71
37.0,-59.0,7,5.09,221.34,6.63
37.0,-59.0,8,5.03,209.24,6.96
37.0,-59.0,9,6.62,133.89,7.8
37.0,-59.0,10,7.89,154.72,7.83
37.0,-59.0,11,9.37,260.15,8.06
37.0,-59.0,12,11.04,283.63,8.4
37.0,-58.5,1,12.2,276.41,8.57
37.0,-58.5,2,12.08,283.24,8.57
37.0,-58.5,3,11.01,298.97,8.34
37.0,-58.5,4,8.6,291.24,7.74
37.0,-58.5,5,6.74,250.59,7.18
37.0,-58.5,6,5.61,231.57,6.74
37.0,-58.5,7,5.07,222.03,6.65
37.0,-58.5,8,5.04,210.96,6.99
37.0,-58.5,9,6.62,133.5,7.82
37.0,-58.5,10,7.91,153.17,7.87
37.0,-58.5,11,9.42,259.8,8.1
37.0,-58.5,12,11.1,284.25,8.45
37.0,-58.0,1,12.24,276.41,8.61
37.0,-58.0,2,12.13,283.18,8.61
37.0,-58.0,3,11.02,299.03,8.38
37.0,-58.0,4,8.6,292.81,7.77
37.0,-58.0,5,6.77,252.48,7.21
37.0,-58.0,6,5.61,231.74,6.76
37.0,-58.0,7,5.04,222.77,6.67
37.0,-58.0,8,5.04,212.82,7.01
37.0,-58.0,9,6.63,118.62,7.84
37.0,-58.0,10,7.93,150.82,7.92
37.0,-58.0,11,9.46,259.63,8.13
37.0,-58.0,12,11.14,284.88,8.49
37.0,-57.5,1,12.27,276.44,8.64
37.0,-57.5,2,12.18,283.15,8.64
37.0,-57.5,3,11.04,298.99,8.41
37.0,-57.5,4,8.61,280.38,7.8
37.0,-57.5,5,6.79,254.68,7.24
37.0,-57.5,6,5.62,232.07,6.78
37.0,-57.5,7,5.03,223.51,6.69
37.0,-57.5,8,5.05,214.68,7.03
37.0,-57.5,9,6.64,117.48,7.85
37.0,-57.5,10,7.96,162.98,7.96
37.0,-57.5,11,9.5,259.37,8.16
37.0,-57.5,12,11.17,285.64,8.53
37.0,-57.0,1,12.3,276.47,8.68
37.0,-57.0,2,12.23,283.13,8.68
37.0,-57.0,3,11.05,298.97,8.44
37.0,-57.0,4,8.61,282.22,7.84
37.0,-57.0,5,6.81,257.01,7.28
37.0,-57.0,6,5.62,232.39,6.8
37.0,-57.0,7,5.01,224.22,6.71
37.0,-57.0,8,5.05,216.55,7.06
37.0,-57.0,9,6.65,116.18,7.87
37.0,-57.0,10,8.0,160.89,8.01
37.0,-57.0,11,9.53,259.18,8.19
37.0,-57.0,12,11.2,286.34,8.57
37.0,-56.5,1,12.33,276.49,8.72
37.0,-56.5,2,12.28,283.06,8.71
37.0,-56.5,3,11.07,298.94,8.47
37.0,-56.5,4,8.62,283.83,7.87
37.0,-56.5,5,6.82,259.63,7.31
37.0,-56.5,6,5.62,232.21,6.83
37.0,-56.5,7,4.99,224.8,6.74
37.0,-56.5,8,5.06,218.11,7.08
37.0,-56.5,9,6.66,115.57,7.89
37.0,-56.5,10,8.03,173.7,8.05
37.0,-56.5,11,9.57,244.82,8.22
37.0,-56.5,12,11.23,286.91,8.61
37.0,-56.0,1,12.35,276.59,8.75
37.0,-56.0,2,12.31,282.82,8.74
37.0,-56.0,3,11.08,298.99,8.5
37.0,-56.0,4,8.62,270.74,7.9
37.0,-56.0,5,6.82,262.27,7.34
37.0,-56.0,6,5.62,231.67,6.86
37.0,-56.0,7,4.97,225.46,6.76
37.0,-56.0,8,5.07,219.39,7.11
37.0,-56.0,9,6.68,115.53,7.91
37.0,-56.0,10,8.06,172.71,8.09
37.0,-56.0,11,9.6,244.78,8.26
37.0,-56.0,12,11.25,287.49,8.65
37.0,-55.5,1,12.37,276.78,8.79
37.0,-55.5,2,12.34,282.58,8.77
37.0,-55.5,3,11.09,299.25,8.53
37.0,-55.5,4,8.63,286.13,7.94
37.0,-55.5,5,6.83,249.92,7.37
37.0,-55.5,6,5.62,231.38,6.89
37.0,-55.5,7,4.95,226.21,6.79
37.0,-55.5,8,5.07,220.3,7.14
37.0,-55.5,9,6.7,130.15,7.93
37.0,-55.5,10,8.09,200.9,8.13
37.0,-55.5,11,9.63,230.44,8.29
37.0,-55.5,12,11.27,288.2,8.68
37.0,-55.0,1,12.38,277.05,8.82
37.0,-55.0,2,12.37,282.42,8.8
37.0,-55.0,3,11.11,299.66,8.56
37.0,-55.0,4,8.64,287.07,7.97
37.0,-55.0,5,6.84,252.04,7.41
37.0,-55.0,6,5.62,230.7,6.92
37.0,-55.0,7,4.94,226.96,6.82
37.0,-55.0,8,5.07,220.75,7.16
37.0,-55.0,9,6.72,129.23,7.95
37.0,-55.0,10,8.12,200.12,8.17
37.0,-55.0,11,9.67,230.52,8.33
37.0,-55.0,12,11.29,289.04,8.72
37.0,-54.5,1,12.39,277.31,8.86
37.0,-54.5,2,12.39,282.35,8.83
37.0,-54.5,3,11.12,299.93,8.59
37.0,-54.5,4,8.65,287.76,8.0
37.0,-54.5,5,6.85,253.25,7.44
37.0,-54.5,6,5.62,230.11,6.95
37.0,-54.5,7,4.92,227.63,6.85
37.0,-54.5,8,5.08,220.57,7.19
37.0,-54.5,9,6.74,127.61,7.97
37.0,-54.5,10,8.16,199.27,8.22
37.0,-54.5,11,9.7,230.28,8.36
37.0,-54.5,12,11.31,289.89,8.76
37.0,-54.0,1,12.41,277.55,8.89
37.0,-54.0,2,12.41,282.3,8.85
37.0,-54.0,3,11.14,300.08,8.62
37.0,-54.0,4,8.66,288.2,8.03
37.0,-54.0,5,6.87,238.94,7.47
37.0,-54.0,6,5.62,229.27,6.98
37.0,-54.0,7,4.91,228.34,6.87
37.0,-54.0,8,5.09,220.35,7.21
37.0,-54.0,9,6.77,140.56,7.99
37.0,-54.0,10,8.2,198.45,8.25
37.0,-54.0,11,9.73,258.64,8.4
37.0,-54.0,12,11.33,290.7,8.8
37.0,-53.5,1,12.41,277.76,8.92
37.0,-53.5,2,12.43,282.19,8.88
37.0,-53.5,3,11.16,285.66,8.65
37.0,-53.5,4,8.68,288.46,8.05
37.0,-53.5,5,6.89,238.19,7.49
37.0,-53.5,6,5.62,241.84,7.01
37.0,-53.5,7,4.89,228.79,6.9
37.0,-53.5,8,5.1,220.61,7.23
37.0,-53.5,9,6.79,154.13,8.01
37.0,-53.5,10,8.23,197.55,8.29
37.0,-53.5,11,9.76,258.06,8.43
37.0,-53.5,12,11.35,291.5,8.83
37.0,-53.0,1,12.41,277.94,8.94
37.0,-53.0,2,12.44,281.92,8.9
37.0,-53.0,3,11.18,285.49,8.67
37.0,-53.0,4,8.69,303.09,8.08
37.0,-53.0,5,6.9,238.5,7.52
37.0,-53.0,6,5.62,240.8,7.04
37.0,-53.0,7,4.88,229.13,6.92
37.0,-53.0,8,5.1,221.3,7.25
37.0,-53.0,9,6.81,154.95,8.03
37.0,-53.0,10,8.27,196.5,8.32
37.0,-53.0,11,9.77,257.86,8.46
37.0,-53.0,12,11.37,292.34,8.87
37.0,-52.5,1,12.41,278.13,8.97
37.0,-52.5,2,12.45,281.66,8.92
37.0,-52.5,3,11.2,285.36,8.7
37.0,-52.5,4,8.7,303.53,8.1
37.0,-52.5,5,6.92,223.91,7.55
37.0,-52.5,6,5.62,240.76,7.06
37.0,-52.5,7,4.86,229.69,6.94
37.0,-52.5,8,5.1,236.62,7.28
37.0,-52.5,9,6.83,156.49,8.06
37.0,-52.5,10,8.3,195.17,8.36
37.0,-52.5,11,9.78,243.55,8.5
37.0,-52.5,12,11.39,293.11,8.9
37.0,-52.0,1,12.39,278.46,9.0
37.0,-52.0,2,12.46,281.41,8.95
37.0,-52.0,3,11.21,285.26,8.72
37.0,-52.0,4,8.7,304.01,8.13
37.0,-52.0,5,6.93,223.09,7.57
37.0,-52.0,6,5.62,241.22,7.08
37.0,-52.0,7,4.84,229.97,6.96
37.0,-52.0,8,5.1,237.3,7.3
37.0,-52.0,9,6.85,157.81,8.08
37.0,-52.0,10,8.33,207.98,8.39
37.0,-52.0,11,9.79,243.79,8.53
37.0,-52.0,12,11.41,293.73,8.94
37.0,-51.5,1,12.37,278.95,9.03
37.0,-51.5,2,12.46,281.26,8.97
37.0,-51.5,3,11.23,285.25,8.75
37.0,-51.5,4,8.71,304.36,8.16
37.0,-51.5,5,6.95,236.4,7.6
37.0,-51.5,6,5.62,241.91,7.11
37.0,-51.5,7,4.83,229.93,6.98
37.0,-51.5,8,5.1,237.79,7.32
37.0,-51.5,9,6.86,172.45,8.11
37.0,-51.5,10,8.35,220.69,8.42
37.0,-51.5,11,9.79,244.12,8.57
37.0,-51.5,12,11.42,294.5,8.97
37.0,-51.0,1,12.35,279.52,9.06
37.0,-51.0,2,12.46,281.34,9.0
37.0,-51.0,3,11.24,285.54,8.78
37.0,-51.0,4,8.72,304.75,8.18
37.0,-51.0,5,6.97,234.8,7.62
37.0,-51.0,6,5.62,242.7,7.13
37.0,-51.0,7,4.81,229.7,6.99
37.0,-51.0,8,5.09,252.68,7.34
37.0,-51.0,9,6.88,172.11,8.13
37.0,-51.0,10,8.38,219.1,8.46
37.0,-51.0,11,9.8,244.68,8.6
37.0,-51.0,12,11.44,295.39,9.01
37.0,-50.5,1,12.33,280.15,9.1
37.0,-50.5,2,12.46,281.6,9.03
37.0,-50.5,3,11.25,286.01,8.81
37.0,-50.5,4,8.72,305.23,8.21
37.0,-50.5,5,6.98,233.23,7.65
37.0,-50.5,6,5.61,243.58,7.16
37.0,-50.5,7,4.79,229.56,7.01
37.0,-50.5,8,5.09,252.84,7.36
37.0,-50.5,9,6.9,200.57,8.16
37.0,-50.5,10,8.4,232.11,8.5
37.0,-50.5,11,9.81,245.29,8.64
37.0,-50.5,12,11.46,296.31,9.04
37.0,-50.0,1,12.3,280.84,9.13
37.0,-50.0,2,12.45,282.01,9.05
37.0,-50.0,3,11.25,286.6,8.84
37.0,-50.0,4,8.73,305.79,8.24
37.0,-50.0,5,6.98,247.32,7.67
37.0,-50.0,6,5.6,244.53,7.19
37.0,-50.0,7,4.77,229.99,7.03
37.0,-50.0,8,5.09,252.73,7.37
37.0,-50.0,9,6.91,200.1,8.18
37.0,-50.0,10,8.43,245.36,8.53
37.0,-50.0,11,9.82,231.16,8.67
37.0,-50.0,12,11.48,297.1,9.07
36.5,-145.0,1,12.54,269.6,10.16
36.5,-145.0,2,10.99,286.56,9.95
36.5,-145.0,3,10.23,295.81,9.64
36.5,-145.0,4,8.37,288.83,9.24
36.5,-145.0,5,6.38,265.67,8.67
36.5,-145.0,6,5.26,250.95,8.61
36.5,-145.0,7,4.88,200.9,8.37
36.5,-145.0,8,5.03,159.72,8.34
36.5,-145.0,9,6.22,245.99,8.88
36.5,-145.0,10,8.53,284.64,9.17
36.5,-145.0,11,10.4,286.0,9.6
36.5,-145.0,12,12.06,288.85,10.08
36.5,-144.5,1,12.47,269.92,10.16
36.5,-144.5,2,10.95,287.04,9.95
36.5,-144.5,3,10.21,295.71,9.64
36.5,-144.5,4,8.36,289.5,9.25
36.5,-144.5,5,6.36,266.7,8.7
36.5,-144.5,6,5.27,251.16,8.63
36.5,-144.5,7,4.9,199.77,8.38
36.5,-144.5,8,5.04,172.01,8.35
36.5,-144.5,9,6.21,263.88,8.9
36.5,-144.5,10,8.5,284.86,9.19
36.5,-144.5,11,10.38,285.77,9.6
36.5,-144.5,12,12.03,288.96,10.08
36.5,-144.0,1,12.4,270.36,10.17
36.5,-144.0,2,10.9,287.56,9.96
36.5,-144.0,3,10.19,295.61,9.65
36.5,-144.0,4,8.36,289.97,9.26
36.5,-144.0,5,6.34,268.18,8.72
36.5,-144.0,6,5.27,251.64,8.64
36.5,-144.0,7,4.91,212.62,8.39
36.5,-144.0,8,5.05,170.27,8.35
36.5,-144.0,9,6.21,286.15,8.91
36.5,-144.0,10,8.47,285.32,9.2
36.5,-144.0,11,10.35,285.64,9.61
36.5,-144.0,12,11.99,289.1,10.08
36.5,-143.5,1,12.32,271.01,10.17
36.5,-143.5,2,10.85,288.1,9.97
36.5,-143.5,3,10.17,295.51,9.66
36.5,-143.5,4,8.35,290.44,9.26
36.5,-143.5,5,6.32,269.76,8.73
36.5,-143.5,6,5.27,252.61,8.64
36.5,-143.5,7,4.93,210.92,8.4
36.5,-143.5,8,5.06,183.32,8.36
36.5,-143.5,9,6.2,286.07,8.92
36.5,-143.5,10,8.45,286.0,9.22
36.5,-143.5,11,10.33,285.53,9.62
36.5,-143.5,12,11.95,289.18,10.09
36.5,-143.0,1,12.24,271.72,10.18
36.5,-143.0,2,10.8,288.7,9.98
36.5,-143.0,3,10.14,295.43,9.67
36.5,-143.0,4,8.35,291.08,9.26
36.5,-143.0,5,6.29,271.6,8.75
36.5,-143.0,6,5.27,254.13,8.65
36.5,-143.0,7,4.95,209.6,8.4
36.5,-143.0,8,5.07,167.98,8.36
36.5,-143.0,9,6.2,271.64,8.93
36.5,-143.0,10,8.42,286.94,9.23
36.5,-143.0,11,10.3,285.45,9.62
36.5,-143.0,12,11.91,289.32,10.1
36.5,-142.5,1,12.16,272.34,10.19
36.5,-142.5,2,10.76,289.38,9.98
36.5,-142.5,3,10.11,295.47,9.68
36.5,-142.5,4,8.33,292.08,9.26
36.5,-142.5,5,6.27,273.73,8.76
36.5,-142.5,6,5.27,256.88,8.64
36.5,-142.5,7,4.96,209.0,8.39
36.5,-142.5,8,5.07,167.56,8.36
36.5,-142.5,9,6.19,257.67,8.94
36.5,-142.5,10,8.39,288.24,9.24
36.5,-142.5,11,10.27,285.45,9.63
36.5,-142.5,12,11.86,289.57,10.11
36.5,-142.0,1,12.08,272.85,10.19
36.5,-142.0,2,10.72,289.99,9.99
36.5,-142.0,3,10.08,295.66,9.68
36.5,-142.0,4,8.32,293.07,9.26
36.5,-142.0,5,6.24,276.31,8.77
36.5,-142.0,6,5.28,261.14,8.63
36.5,-142.0,7,4.98,208.82,8.38
36.5,-142.0,8,5.07,182.05,8.36
36.5,-142.0,9,6.19,258.22,8.94
36.5,-142.0,10,8.36,289.79,9.26
36.5,-142.0,11,10.24,285.6,9.63
36.5,-142.0,12,11.81,289.75,10.11
36.5,-141.5,1,11.99,273.36,10.19
36.5,-141.5,2,10.68,290.61,9.99
36.5,-141.5,3,10.06,295.82,9.68
36.5,-141.5,4,8.3,293.89,9.26
36.5,-141.5,5,6.23,278.97,8.77
36.5,-141.5,6,5.28,264.39,8.62
36.5,-141.5,7,5.0,209.16,8.36
36.5,-141.5,8,5.08,182.06,8.35
36.5,-141.5,9,6.19,258.61,8.93
36.5,-141.5,10,8.33,291.33,9.27
36.5,-141.5,11,10.2,300.2,9.64
36.5,-141.5,12,11.77,289.87,10.11
36.5,-141.0,1,11.91,274.02,10.2
36.5,-141.0,2,10.64,291.43,9.99
36.5,-141.0,3,10.03,296.02,9.68
36.5,-141.0,4,8.28,294.85,9.26
